list-none-none,1,10,1,30,153771,5125
list-none-none,1,100,1,300,188890,629
list-none-none,1,1000,1,3000,3870457,1290
list-none-none,1,10000,1,30000,657302499,21910
list-none-none,1,20000,1,60000,3304577612,55076
list-none-none,2,1,1,6,119446,19907
list-none-none,2,10,1,60,126390,2106
list-none-none,4,1,1,12,180659,15054
list-none-none,4,10,1,120,180581,1504
list-none-none,8,1,1,24,271928,11330
list-none-none,8,10,1,240,283526,1181
list-none-none,12,1,1,36,394762,10965
list-i-none,2,1,1,6,96080,16013
list-i-none,2,2,1,12,122938,10244
list-i-none,2,4,1,24,133531,5563
list-i-none,2,8,1,48,132589,2762
list-i-none,4,2,1,24,212426,8851
list-i-none,8,1,1,24,283872,11828
list-i-none,12,1,1,36,368650,10240
list-i-none,12,2,1,72,372867,5178
list-i-none,12,8,1,288,410279,1424
list-d-none,2,1,1,6,92494,15415
list-d-none,2,2,1,12,108592,9049
list-d-none,2,4,1,24,155770,6490
list-d-none,2,8,1,48,129931,2706
list-d-none,2,16,1,96,149563,1557
list-d-none,4,1,1,12,148107,12342
list-d-none,4,2,1,24,137816,5742
list-d-none,4,4,1,48,162319,3381
list-d-none,4,8,1,96,164717,1715
list-d-none,8,1,1,24,254573,10607
list-d-none,8,2,1,48,251711,5243
list-d-none,8,4,1,96,278712,2903
list-d-none,8,8,1,192,259881,1353
list-d-none,12,1,1,36,368432,10234
list-d-none,12,2,1,72,376248,5225
list-d-none,12,4,1,144,376451,2614
list-il-none,2,1,1,6,77195,12865
list-il-none,2,2,1,12,124244,10353
list-il-none,2,16,1,96,305543,3182
list-il-none,4,1,1,12,159485,13290
list-il-none,4,4,1,48,164540,3427
list-il-none,8,1,1,24,253935,10580
list-il-none,8,2,1,48,235883,4914
list-il-none,8,8,1,192,367232,1912
list-il-none,12,1,1,36,796521,22125
list-dl-none,2,1,1,6,208430,34738
list-dl-none,2,2,1,12,198572,16547
list-dl-none,2,4,1,24,201637,8401
list-dl-none,4,1,1,12,255808,21317
list-dl-none,4,2,1,24,294829,12284
list-dl-none,8,1,1,24,569188,23716
list-dl-none,8,2,1,48,515236,10734
list-dl-none,8,4,1,96,469198,4887
list-dl-none,12,1,1,36,681738,18937
list-dl-none,12,2,1,72,651450,9047
list-idl-none,2,2,1,12,184866,15405
list-idl-none,2,4,1,24,248844,10368
list-idl-none,2,8,1,48,310830,6475
list-idl-none,8,1,1,24,532501,22187
list-idl-none,8,2,1,48,545547,11365
list-idl-none,12,1,1,36,746997,20749
list-i-m,12,32,1,1152,1100877,955
list-d-m,12,32,1,1152,1179654,1024
list-il-m,12,32,1,1152,6954832,6037
list-dl-m,12,32,1,1152,7021811,6095
list-idl-m,12,32,1,1152,7665955,6654
list-i-s,12,32,1,1152,1910375,1658
list-d-s,12,32,1,1152,1900639,1649
list-il-s,12,32,1,1152,9483501,8232
list-dl-s,12,32,1,1152,9719402,8436
list-idl-s,12,32,1,1152,9616472,8347
list-none-m,1,1000,1,3000,6956376,2318
list-none-m,2,1000,1,6000,13846287,2307
list-none-m,4,1000,1,12000,27340416,2278
list-none-m,8,1000,1,24000,49758458,2073
list-none-m,12,1000,1,36000,72053268,2001
list-none-m,16,1000,1,48000,96175279,2003
list-none-m,24,1000,1,72000,142720202,1982
list-none-s,1,1000,1,3000,6946983,2315
list-none-s,2,1000,1,6000,27942848,4657
list-none-s,4,1000,1,12000,76211619,6350
list-none-s,8,1000,1,24000,217254266,9052
list-none-s,12,1000,1,36000,425202636,11811
list-none-s,16,1000,1,48000,597114088,12439
list-none-s,24,1000,1,72000,1283312611,17823
